pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,height_cm,weight_kg,league_name,club_name,nationality_name,skill_moves,release_clause_eur,preferred_foot,composite_score,rank_overall,rank_composite
71.0,61.0,63.0,68.0,63.0,70.0,15,12,19,M. Michel,Mathieu Michel,GK,69,69,925000.0,3000.0,30,189,84,Ligue 2,Niort,France,1,1600000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,15,15,15,P. Bråtveit,Per Kristian Worre Bråtveit,GK,69,73,1500000.0,6000.0,26,187,72,Superliga,AGF,Norway,1,2000000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,14,15,13,K. Roos,Kelle Roos,GK,69,69,925000.0,3000.0,30,196,90,Premiership,Aberdeen,Netherlands,1,1600000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,13,17,17,B. Stuver,Brad Stuver,GK,69,69,750000.0,3000.0,31,191,81,Major League Soccer,Austin,United States,1,1100000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,17,12,15,D. Cuero,Darwin Patricio Cuero Anangonó,GK,69,71,1300000.0,500.0,27,190,80,Liga Pro,Universidad Católica,Ecuador,1,2900000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,19,15,12,D. Phillips,Dillon Phillips,GK,69,71,1300000.0,12000.0,27,188,89,Jupiler Pro League,KV Oostende,England,1,3200000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,21,14,15,V. Myhra,Viljar Røsholt Myhra,GK,69,74,1600000.0,2000.0,25,194,94,Eliteserien,Strømsgodset,Norway,1,2100000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,17,19,22,M. Diaw,Mory Diaw,GK,69,70,1100000.0,7000.0,29,197,98,Ligue 1,Clermont,Senegal,1,2300000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,11,7,10,L. Zingerle,Leopold Zingerle,GK,69,69,1000000.0,8000.0,28,185,78,2. Bundesliga,Paderborn,Germany,1,1600000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,11,10,10,O. Kocuk,Okan Kocuk,GK,69,72,1400000.0,19000.0,26,188,78,Super Lig,Galatasaray,Turkey,1,2800000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,9,9,18,T. Wellenreuther,Timon Janis Wellenreuther,GK,69,72,1400000.0,8000.0,26,188,80,Eredivisie,Feyenoord,Germany,1,3200000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,18,17,16,N. Olij,Nick Olij,GK,69,73,1500000.0,4000.0,26,188,74,Eredivisie,Sparta Rotterdam,Netherlands,1,2300000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,20,12,20,M. Ledesma,Marcos Ignacio Ledesma,GK,69,74,1600000.0,5000.0,25,191,81,Liga Profesional,Central Cordoba SdE,Argentina,1,3200000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,16,17,18,Juan Pérez,Juan Manuel Pérez Ruiz,GK,69,74,1600000.0,9000.0,25,191,83,La Liga,Osasuna,Spain,1,3500000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,18,18,12,A. Desmas,Arthur Desmas,GK,69,70,1100000.0,3000.0,28,196,87,Ligue 2,Le Havre,France,1,2000000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,13,9,17,Luciano Cacheira,Luciano Renato Cacheira Sá,GK,69,69,1100000.0,5000.0,26,181,75,Serie A,Fortaleza,Brazil,1,2100000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,8,9,8,Kaíque Mutto,Miguel Kaíque Acuna Mutto,GK,69,69,925000.0,6000.0,30,191,82,Serie A,Bragantino,Brazil,1,1800000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,10,9,10,R. Macagno,Ramiro Jesús Macagno,GK,69,74,1600000.0,5000.0,25,185,77,Liga Profesional,Newell's Old Boys,Argentina,1,2500000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,21,17,18,Caio Padricio,Caio Rodrigo Padricio Resende,GK,69,69,925000.0,5000.0,30,186,79,Serie A,Atlético GO,Brazil,1,1800000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,12,11,20,Peter Torreiro,Peter Jose Torreiro Costa,GK,69,69,925000.0,6000.0,30,185,84,Serie A,Cuiabá,Brazil,1,1800000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,12,6,14,İ. Eğribayat,İrfan Can Eğribayat,GK,69,73,1600000.0,16000.0,24,193,79,Super Lig,Fenerbahçe,Turkey,1,3200000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,10,9,14,R. Descamps,Rémy Descamps,GK,69,71,1300000.0,9000.0,26,196,82,Ligue 1,Nantes,France,1,2700000.0,Left,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,14,11,13,N. Baxter,Nathan Baxter,GK,69,74,1700000.0,23000.0,23,189,88,Championship,Hull City,England,1,3200000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,10,18,14,F. Buntić,Fabijan Buntić,GK,69,75,1700000.0,2000.0,25,194,90,Liga Portugal,Vizela,Croatia,1,3900000.0,Left,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,8,6,13,G. Coucke,Gaëtan Coucke,GK,69,75,1800000.0,5000.0,23,187,83,Jupiler Pro League,Mechelen,Belgium,1,3100000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,13,10,13,M. Paes,Maarten Paes,GK,69,75,1800000.0,3000.0,24,191,82,Major League Soccer,Dallas,Netherlands,1,3000000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,8,5,14,L. Grill,Lennart Grill,GK,69,73,1600000.0,13000.0,23,192,85,Bundesliga,FC Union Berlin,Germany,1,3200000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,12,10,15,B. Bvuma,Bruce Bvuma,GK,69,73,1500000.0,500.0,27,186,73,Premier League,Kaizer Chiefs,South Africa,1,3300000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,10,7,12,K. Broll,Kevin Broll,GK,69,72,1400000.0,3000.0,26,186,85,Ekstraklasa,Górnik Zabrze,Germany,1,2000000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,15,11,10,B. Özer,Berke Özer,GK,69,80,2700000.0,3000.0,22,190,73,Liga Portugal,Portimonense,Turkey,1,6200000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,12,8,15,N. Mantl,Nico Mantl,GK,69,74,1700000.0,8000.0,22,193,88,Superliga,AaB,Germany,1,3200000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,12,7,14,V. Vorel,Vojtěch Vorel,GK,69,74,1600000.0,500.0,26,190,74,Fortuna Liga,Sparta Praha,Czech Republic,1,3600000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,12,8,12,L. Zidane,Luca Zinedine Zidane,GK,69,76,2400000.0,3000.0,24,183,78,La Liga 2,SD Eibar,France,1,4300000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,15,13,13,Dani Martín,Daniel Martín Fernández,GK,69,76,2400000.0,7000.0,23,187,77,La Liga,Real Betis,Spain,1,5500000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,11,5,14,Y. Fofana,Yahia Fofana,GK,69,80,2700000.0,5000.0,21,194,89,Ligue 1,Angers SCO,France,1,5900000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,15,10,10,T. Rönning,Tim Rönning,GK,69,74,1700000.0,2000.0,23,201,88,Allsvenskan,Elfsborg,Sweden,1,2300000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,15,9,14,F. Plach,František Plach,GK,69,69,925000.0,4000.0,30,192,80,Ekstraklasa,Piast Gliwice,Slovakia,1,1200000.0,Left,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,12,7,12,A. Racioppi,Anthony Racioppi,GK,69,74,1700000.0,7000.0,23,188,84,Super League,Young Boys,Switzerland,1,2700000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,14,9,14,M. Hiller,Marco Hiller,GK,69,75,1700000.0,2000.0,25,189,89,3. Liga,1860 München,Germany,1,2800000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,15,10,13,Mailson,Mailson Tenório dos Santos,GK,69,73,1500000.0,8000.0,25,200,75,Pro League,Al Taawon,Brazil,1,2600000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,14,9,10,A. Duarte,Alejandro Cristoph Duarte Preuss,GK,69,71,1200000.0,500.0,28,182,79,Primera Division,Sporting Cristal,Peru,1,2700000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,13,9,12,A. Ivačič,Aljaž Ivačič,GK,69,71,1200000.0,3000.0,28,188,82,Major League Soccer,Portland Timbers,Slovenia,1,1900000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,10,6,14,F. Kastenmeier,Florian Kastenmeier,GK,69,73,1500000.0,8000.0,25,192,85,2. Bundesliga,Fortuna Düsseldorf,Germany,1,2500000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,12,10,14,O. Djoco,Ouparine Djoco,GK,69,72,1500000.0,6000.0,24,188,90,Ligue 1,Clermont,France,1,3100000.0,Left,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,10,8,10,Ž. Živković,Živko Živković,GK,69,69,450000.0,500.0,33,194,87,Super League,PAOK,Serbia,1,990000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,12,9,13,F. de Keijzer,Fabian de Keijzer,GK,69,75,1800000.0,5000.0,22,193,83,Eredivisie,FC Utrecht,Netherlands,1,3100000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,11,15,11,Á. Campos,Ángelo Ademir Campos Turriarte,GK,69,71,1200000.0,500.0,29,182,82,Primera Division,Alianza Lima,Peru,1,2700000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,11,5,10,M. Raab,Matheo Raab,GK,69,77,2700000.0,5000.0,23,186,82,2. Bundesliga,Hamburger SV,Germany,1,4900000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,13,17,13,G. De Amores,Guillermo Rafael De Amores Ravelo,GK,69,71,1300000.0,6000.0,27,186,78,Liga Profesional,Lanús,Uruguay,1,2000000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,12,8,11,I. De Arruabarrena,Ignacio De Arruabarrena,GK,69,74,1600000.0,3000.0,25,183,79,Liga Portugal,Arouca,Uruguay,1,3400000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,10,20,12,Ž. Frelih,Žiga Frelih,GK,69,77,2700000.0,4000.0,24,197,82,Liga Portugal,Chaves,Slovenia,1,3200000.0,Left,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,13,5,11,N. Pérez,Nicola Pérez,GK,69,69,700000.0,3000.0,32,180,87,Primera Division,Ñublense,Uruguay,1,945000.0,Right,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,16,7,5,Agirrezabala,Julen Agirrezabala,GK,69,81,3000000.0,6000.0,21,187,80,La Liga,Athletic Club,Spain,1,6900000.0,Left,67.14000000000001,23,1196
71.0,61.0,63.0,68.0,63.0,70.0,11,6,10,F. Israel,Franco Israel,GK,69,81,3000000.0,4000.0,22,190,82,Liga Portugal,Sporting CP,Uruguay,1,6600000.0,Right,67.14000000000001,23,1196
58.0,46.0,70.0,60.0,76.0,75.0,64,30,76,W. Hoedt,Wesley Theodorus Hoedt,CB,75,76,5500000.0,21000.0,28,193,77,Jupiler Pro League,Anderlecht,Netherlands,2,8700000.0,Left,67.14,17,1197
61.0,80.0,55.0,63.0,28.0,73.0,58,84,82,B. Cuesta,Bernardo Nicolás Cuesta,ST,75,75,3600000.0,1000.0,33,171,76,Primera Division,Melgar,Argentina,2,7700000.0,Right,67.14,17,1197
40.0,67.0,76.0,68.0,68.0,69.0,67,63,66,T. Mangani,Thomas Mangani,"CDM, CM",72,72,650000.0,9000.0,35,183,79,Ligue 1,Ajaccio,France,3,1300000.0,Left,67.14,20,1197
48.0,63.0,70.0,67.0,68.0,75.0,67,62,65,F. Tardieu,Florian Tardieu,"CDM, CM",72,72,2000000.0,13000.0,30,184,70,Ligue 1,Troyes,France,3,4000000.0,Right,67.14,20,1197
66.0,72.0,60.0,70.0,31.0,72.0,55,71,70,Loren,Lorenzo Jesús Morón García,ST,72,72,2400000.0,18000.0,28,188,82,La Liga,Real Betis,Spain,3,5000000.0,Right,67.14,20,1197
67.0,63.0,67.0,68.0,60.0,69.0,51,56,52,M. Fossati,Marco Ezio Fossati,"CM, CDM",69,69,1400000.0,550.0,29,180,73,1. HNL,Hajduk Split,Italy,3,3100000.0,Right,67.14,23,1197
87.0,65.0,62.0,71.0,40.0,49.0,66,67,63,Fafà Picault,Fabrice-Jean Picault,"RW, RM, LM",69,69,1200000.0,5000.0,31,173,64,Major League Soccer,Nashville SC,United States,3,1800000.0,Right,67.14,23,1197
72.0,66.0,64.0,71.0,44.0,69.0,54,68,64,B. Kraev,Bozhidar Kraev,CAM,69,72,1800000.0,3000.0,25,186,74,A-League,Wellington Phoenix,Bulgaria,3,2400000.0,Right,67.14,23,1197
82.0,65.0,60.0,69.0,38.0,69.0,65,68,60,C. Lang,Callum Joseph Lang,"RM, ST",69,75,2200000.0,5000.0,23,180,70,Championship,Wigan Athletic,England,3,4500000.0,Right,67.14,23,1197
83.0,62.0,61.0,71.0,49.0,56.0,59,64,52,M. Pellegrini,Matías Pellegrini,"LM, RM",69,79,3100000.0,4000.0,22,176,71,Major League Soccer,New York City,Argentina,3,5100000.0,Left,67.14,23,1197
85.0,64.0,63.0,66.0,33.0,70.0,66,64,62,E. Jirka,Erik Jirka,"RM, LM",69,72,1900000.0,500.0,24,184,73,Fortuna Liga,Viktoria Plzeň,Slovakia,3,4300000.0,Right,67.14,23,1197
68.0,55.0,66.0,70.0,67.0,74.0,58,49,71,L. Ugochukwu,Lesley Chimuanya Ugochukwu,"CM, CDM",69,81,3200000.0,7000.0,18,191,88,Ligue 1,Rennes,France,2,6700000.0,Right,67.14,23,1197
74.0,66.0,66.0,68.0,67.0,64.0,63,67,68,T. Monare,Thabang Amod Monare,"CM, CDM, RM",66,66,675000.0,500.0,32,178,73,Premier League,Orlando Pirates,South Africa,2,1500000.0,Right,67.14,26,1197
69.0,46.0,64.0,67.0,69.0,78.0,51,42,55,J. Góralski,Jacek Góralski,CDM,72,72,2000000.0,17000.0,29,172,66,Bundesliga,VfL Bochum 1848,Poland,3,3600000.0,Right,67.13999999999999,20,1198
84.0,67.0,59.0,71.0,31.0,66.0,57,69,61,L. Lamprou,Lazaros Lamprou,"LM, RM",69,72,1900000.0,4000.0,24,180,76,Eredivisie,Excelsior,Greece,3,2900000.0,Right,67.13999999999999,23,1198
70.0,51.0,57.0,64.0,74.0,74.0,62,51,74,T. Jedvaj,Tin Jedvaj,"CB, RB",73,76,3500000.0,1000.0,26,185,80,Pro League,Al Ain,Croatia,2,8000000.0,Right,67.12,19,1199
61.0,53.0,65.0,64.0,71.0,75.0,55,46,61,Sandelas Júnior,Leonardo Luis Sandelas Junior,CDM,73,73,2500000.0,20000.0,30,183,78,Serie A,Santos,Brazil,2,4800000.0,Left,67.12,19,1199
66.0,72.0,72.0,74.0,31.0,53.0,67,71,60,J. Ménez,Jérémy Ménez,"ST, CF, LW",70,70,675000.0,2000.0,35,183,77,Serie B,Reggina,France,4,1100000.0,Right,67.12,22,1199
79.0,44.0,66.0,68.0,65.0,73.0,67,38,58,F. Hanin,Florent Olivier Sylvain Hanin,"LB, LM, LWB",70,70,1100000.0,6000.0,32,177,73,Ligue 2,Paris,France,3,2000000.0,Left,67.12,22,1199
54.0,64.0,69.0,70.0,67.0,71.0,68,61,62,José Rodríguez,José Rodríguez Martínez,"CM, CDM, RM",70,70,1700000.0,10000.0,27,181,75,Jupiler Pro League,Union Saint-Gilloise,Spain,3,2600000.0,Right,67.12,22,1199
67.0,58.0,66.0,68.0,66.0,68.0,71,46,55,Carraça,Rui Filipe Caetano Moura,"RB, RWB, RM",70,70,1400000.0,7000.0,29,177,70,Liga Portugal,Gil Vicente,Portugal,2,3200000.0,Right,67.12,22,1199
75.0,52.0,67.0,66.0,62.0,70.0,74,48,56,J. Tymon,Josh Tymon,"LWB, LB",70,77,3000000.0,13000.0,23,180,75,Championship,Stoke City,England,2,6300000.0,Left,67.12,22,1199
82.0,66.0,65.0,73.0,25.0,55.0,65,65,51,S. Lobjanidze,Saba Lobzhanidze,"RW, RM, LM",70,70,1700000.0,9000.0,27,175,62,Super Lig,Hatayspor,Georgia,4,3400000.0,Right,67.12,22,1199
80.0,63.0,66.0,72.0,37.0,53.0,69,68,45,Álex Blanco,Alejandro Blanco Sánchez,"LM, RM",70,75,2400000.0,2000.0,23,175,70,Serie B,Como,Spain,3,4000000.0,Left,67.12,22,1199
79.0,60.0,63.0,69.0,62.0,68.0,67,56,57,J. Hayes,Jonathan Hayes,"LB, CAM, LM",67,67,375000.0,3000.0,34,173,73,Premiership,Aberdeen,Republic of Ireland,3,656000.0,Left,67.12,25,1199
74.0,61.0,65.0,66.0,64.0,76.0,62,58,55,O. Norburn,Oliver Lewis Norburn,"CM, CDM",67,67,1000000.0,5000.0,29,185,82,League One,Peterborough United,Grenada,3,1800000.0,Right,67.12,25,1199
64.0,68.0,68.0,66.0,64.0,76.0,68,68,52,V. Vada,Valentín Vada,"CAM, LM",67,68,1200000.0,4000.0,26,175,71,La Liga 2,Real Zaragoza,Argentina,3,2000000.0,Right,67.12,25,1199
71.0,63.0,66.0,68.0,59.0,77.0,64,62,59,L. Leahy,Luke Leahy,CM,67,67,1000000.0,4000.0,29,178,73,League One,Shrewsbury Town,England,3,1800000.0,Left,67.12,25,1199
70.0,57.0,64.0,67.0,68.0,68.0,50,58,66,T. Tsingaras,Theocharis Tsingaras,"CDM, CM",70,79,3400000.0,500.0,21,175,70,Ligue 1,Toulouse,Greece,2,3200000.0,Right,67.11999999999999,22,1200
68.0,64.0,65.0,67.0,63.0,61.0,49,66,38,M. Távara,Gerald Martin Távara Mogollón,"CM, CDM",70,74,2300000.0,500.0,23,184,79,Primera Division,Sporting Cristal,Peru,2,5100000.0,Left,67.11999999999999,22,1200
75.0,68.0,64.0,70.0,32.0,66.0,56,73,65,B. Mikeltadze,Beka Mikeltadze,ST,70,75,2400000.0,2000.0,24,185,77,A-League,Newcastle Jets,Georgia,3,3200000.0,Right,67.11999999999999,22,1200
81.0,53.0,59.0,68.0,64.0,66.0,63,53,56,Leonardo Lelo,Leonardo Filipe Cruz Lelo,"LWB, LB, LM",70,74,2200000.0,3000.0,22,175,70,Liga Portugal,Casa Pia,Portugal,2,4800000.0,Left,67.11999999999999,22,1200
73.0,65.0,65.0,69.0,62.0,66.0,69,61,59,K. Kanak,Kaan Kanak,"LB, LM",67,67,750000.0,5000.0,31,180,70,Super Lig,Hatayspor,Turkey,3,1500000.0,Left,67.11999999999999,25,1200
72.0,65.0,64.0,67.0,60.0,76.0,58,64,48,K. Kerschbaumer,Konstantin Kerschbaumer,"CM, CAM, LM",67,67,975000.0,6000.0,30,179,78,Bundesliga,Wolfsberger AC,Austria,3,1400000.0,Right,67.11999999999999,25,1200
65.0,52.0,70.0,69.0,65.0,68.0,63,41,44,A. El Mahdioui,Aschraf El Mahdioui,"CDM, CM",71,73,2100000.0,15000.0,26,182,71,Pro League,Al Taawon,Netherlands,3,3600000.0,Right,67.10000000000001,21,1201
70.0,56.0,62.0,69.0,69.0,62.0,43,56,57,E. Martínez,Emiliano Martínez Toranza,CDM,71,79,4000000.0,14000.0,22,184,64,Superliga,Midtjylland,Uruguay,2,6000000.0,Right,67.10000000000001,21,1201
69.0,63.0,66.0,70.0,58.0,71.0,67,60,52,Kim Min Woo,김민우 金敏佑,"LWB, ST, CM",68,68,825000.0,4000.0,32,174,66,Super League,Chengdu Qianbao,Korea Republic,3,1300000.0,Left,67.10000000000001,24,1201
91.0,62.0,60.0,68.0,45.0,58.0,68,64,45,J. Ginnelly,Joshua Lloyd Ginnelly,"RW, ST",68,69,1400000.0,4000.0,25,173,65,Premiership,Hearts,England,3,2600000.0,Right,67.10000000000001,24,1201
79.0,60.0,62.0,65.0,59.0,74.0,65,60,57,P. Hercher,Philipp Hercher,"RM, RB",68,69,1400000.0,6000.0,26,182,80,2. Bundesliga,Kaiserslautern,Germany,3,2300000.0,Right,67.10000000000001,24,1201
40.0,60.0,70.0,68.0,73.0,76.0,69,54,70,J. Cork,Jack Cork,"CDM, CM",74,74,2100000.0,34000.0,33,184,75,Championship,Burnley,England,3,4000000.0,Right,67.1,18,1202
54.0,49.0,67.0,68.0,74.0,75.0,63,41,70,J. Baumgartlinger,Julian Baumgartlinger,"CDM, CM",74,74,1400000.0,22000.0,34,181,85,Bundesliga,FC Augsburg,Austria,2,2500000.0,Right,67.1,18,1202
62.0,52.0,64.0,61.0,75.0,72.0,68,49,73,Bigas,Pedro Bigas Rigo,CB,74,74,2900000.0,16000.0,31,181,78,La Liga,Elche,Spain,2,6400000.0,Left,67.1,18,1202
68.0,66.0,72.0,74.0,33.0,52.0,70,66,40,Y. Mallı,Yunus Mallı,"CAM, CF, CM",71,71,1800000.0,10000.0,30,179,72,Super Lig,Kasımpaşa,Turkey,4,3600000.0,Right,67.1,21,1202
87.0,43.0,59.0,66.0,67.0,68.0,64,47,66,L. Klünter,Lukas Klünter,"RB, CB",71,72,2000000.0,11000.0,26,184,76,2. Bundesliga,DSC Arminia Bielefeld,Germany,3,3400000.0,Right,67.1,21,1202
60.0,60.0,69.0,76.0,59.0,56.0,53,59,57,Kike Pérez,Enrique Pérez Muñoz,"CM, CAM, CDM",71,76,2700000.0,14000.0,25,184,74,La Liga,Real Valladolid,Spain,3,5900000.0,Left,67.1,21,1202
67.0,55.0,62.0,66.0,70.0,75.0,57,58,68,M. Heyer,Moritz Heyer,"RB, CDM, CB",71,72,2000000.0,9000.0,27,185,78,2. Bundesliga,Hamburger SV,Germany,2,3400000.0,Right,67.1,21,1202
75.0,51.0,61.0,68.0,68.0,67.0,64,48,68,B. Locko,Bradley Locko,"LB, LWB, LM",71,80,3900000.0,10000.0,20,180,65,Ligue 1,Reims,France,2,8600000.0,Left,67.1,21,1202
72.0,65.0,68.0,69.0,50.0,67.0,64,63,47,J. Byrne,Jack Byrne,RW,68,69,1400000.0,2000.0,26,175,73,Premier Division,Shamrock Rovers,Republic of Ireland,3,2300000.0,Right,67.1,24,1202
85.0,67.0,67.0,71.0,27.0,58.0,65,66,44,N. Leiva,Matías Nahuel Leiva Esquivel,"CF, CM, LM",68,71,1600000.0,5000.0,25,175,70,Ekstraklasa,Śląsk Wrocław,Spain,4,2300000.0,Right,67.1,24,1202
68.0,64.0,66.0,70.0,61.0,68.0,61,67,64,L. Berry,Luke David Berry,"CM, CAM",68,68,1200000.0,14000.0,29,177,72,Championship,Luton Town,England,3,2300000.0,Right,67.1,24,1202
81.0,65.0,64.0,73.0,36.0,63.0,66,65,49,A. Bernier,Antoine Rudy Bernier,"CF, ST, LM",68,71,1700000.0,7000.0,24,170,68,Jupiler Pro League,RFC Seraing,Belgium,3,2600000.0,Right,67.1,24,1202
73.0,60.0,63.0,68.0,63.0,74.0,53,58,55,D. Neil,Daniel Neil,"CDM, CM",68,81,2800000.0,5000.0,20,178,65,Championship,Sunderland,England,2,6900000.0,Right,67.1,24,1202
62.0,49.0,66.0,69.0,72.0,74.0,65,42,67,N. Boilesen,Nicolai Møller Boilesen,CB,72,72,1900000.0,15000.0,30,186,75,Superliga,København,Denmark,3,2500000.0,Left,67.08000000000001,20,1203
72.0,61.0,67.0,71.0,57.0,59.0,67,58,57,C. Rius,Ciro Pablo Rius Aragallo,RM,69,69,875000.0,7000.0,33,175,70,Liga Profesional,Central Cordoba SdE,Argentina,3,1300000.0,Right,67.08000000000001,23,1203
70.0,43.0,59.0,65.0,75.0,69.0,66,37,64,P. Beruatto,Pietro Beruatto,LB,75,81,8500000.0,5000.0,23,184,78,Serie B,Pisa,Italy,2,15300000.0,Left,67.08,17,1204
57.0,56.0,67.0,65.0,74.0,74.0,60,46,72,S. Denswil,Stefano Denswil,"CB, LB",72,72,2000000.0,23000.0,29,188,82,Super Lig,Trabzonspor,Netherlands,3,3800000.0,Left,67.08,20,1204
76.0,71.0,55.0,71.0,27.0,65.0,32,73,71,F. Mora,Felipe Andrés Mora Aliaga,ST,72,72,2400000.0,8000.0,28,175,68,Major League Soccer,Portland Timbers,Chile,3,3600000.0,Right,67.08,20,1204
75.0,46.0,60.0,73.0,69.0,61.0,64,56,53,O. Richards,Omar Tyrell Crawford Richards,"LB, LWB",72,77,3300000.0,30000.0,24,174,70,Premier League,Nottingham Forest,England,3,6500000.0,Left,67.08,20,1204
85.0,60.0,62.0,73.0,44.0,54.0,63,62,56,G. Wikheim,Gustav Mendonca Wikheim,LW,69,69,1400000.0,5000.0,29,182,70,Allsvenskan,Djurgården,Norway,4,1800000.0,Right,67.08,23,1204
74.0,62.0,61.0,68.0,62.0,66.0,67,60,59,T. D'Orazio,Tommaso D'Orazio,"LB, LW",69,69,975000.0,2000.0,32,185,75,Serie B,Südtirol,Italy,3,1500000.0,Left,67.08,23,1204
68.0,68.0,68.0,69.0,47.0,65.0,66,67,65,A. Totovytskyi,Andriy Totovytskyi,"CAM, RM",69,69,1400000.0,500.0,29,189,80,Premier League,Shakhtar Donetsk,Ukraine,3,3100000.0,Right,67.08,23,1204
89.0,67.0,53.0,70.0,28.0,72.0,51,70,67,M. Turay,Mohamed Buya Turay,"ST, LW",69,69,1500000.0,5000.0,27,180,75,Allsvenskan,Malmö FF,Sierra Leone,3,2000000.0,Right,67.08,23,1204
92.0,60.0,60.0,70.0,39.0,55.0,64,65,37,P. Płacheta,Przemysław Płacheta,LM,69,75,2200000.0,17000.0,24,177,72,Championship,Norwich City,Poland,3,4600000.0,Left,67.08,23,1204
73.0,59.0,64.0,64.0,63.0,75.0,66,58,65,D. Hashioka,橋岡 大樹,"RWB, RM",69,74,2000000.0,6000.0,23,184,81,Jupiler Pro League,Sint-Truiden,Japan,3,3100000.0,Right,67.08,23,1204
69.0,49.0,64.0,59.0,73.0,76.0,48,44,70,M. Torrén,Miguel Ángel Torrén,CB,73,73,1500000.0,11000.0,33,176,71,Liga Profesional,Argentinos Juniors,Argentina,2,2300000.0,Right,67.06,19,1205
